CODIGO_OFICINA;IDCLIENTE_ESTABLECIMIENTO;CODIGO DANE;ID_MUNICIPIO;NOMBRE_OFICINA;NOMBRE MUNICIPIO;IDMUN_ACT_ECONOMICA;ID_PUC;CODIGO CUENTA;IDTIPO_CALCULO;Tipo de Calculo (Ley/Municipal);ESTADO;ID_ESTADO
3201;220;11001;169;GER FINAN REG BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3210;221;11001;169;JEFE DE CREDITO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3219;222;11001;169;DEPTO REG NORM PYME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3220;223;11001;169;DPTO CRED HIPOTECARI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3221;224;11001;169;DPTO C HIP R BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3222;225;11001;169;CORD CIAL REG BTA Y;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3230;226;11001;169;PERF VEH PART BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3231;227;11001;169;CREDITO SANTA BARBAR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3250;228;11001;169;CREDITO DE VEHICULO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3300;229;11001;169;SUBG DE CARTERA Y CO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3301;230;11001;169;SUBGERENCIA DE COBRA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3302;231;11001;169;DPTO COBRANZ PERSONA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3310;232;11001;169;DEPTO DE COBRANZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3320;233;11001;169;AREA DE GARANTIAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3330;234;11001;169;DEPTO JUR DE COBRANZ;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3340;235;11001;169;JTRA DE CENTRO ATENC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3400;236;11001;169;SUBGER OPERA Y SERVI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3401;237;11001;169;SUBG ADM REG BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3410;238;11001;169;DPTO T H REGI BOG;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3420;239;11001;169;DPTO ADM FINANCIERA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3421;240;11001;169;CENT ATENC AHOR PROG;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3430;241;11001;169;DTO CAPAC REG BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3450;242;11001;169;COORD DE OPERACIONES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3470;243;11001;169;CENT DE CANJE BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
3480;244;11001;169;CTRO ATENC CART BOGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4056;245;11001;169;OFI REG BOG CUND 1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4057;246;11001;169;OFI REG BOG CUND 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4058;247;11001;169;OFI REG BOG CUND 3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4059;248;11001;169;PUNT ESP TRANS SOACH;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4060;249;25290;613;FUSAGASUGA;FUSAGASUGA;70;2;4102020015;2;MUNICIPIO;ACTIVO;1
4061;250;25290;613;FUSAGASUGA PARQ PPAL;FUSAGASUGA;70;2;4102020015;2;MUNICIPIO;ACTIVO;1
4062;251;11001;169;P ESPECIAL BARRIOS UNIDO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4063;252;11001;169;P ESPECIALIZADO CHAPINERO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4064;253;11001;169;P ESPECIALIZADO MARTIRES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4065;254;11001;169;P ESPECIALIZ SUBA BIMA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4066;255;11001;169;P ESPECIALIZ TEUSAQUILLO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4067;256;11001;169;P ESPECIAL TUNJUELITO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4068;257;11001;169;P ESPECIALIZADO ENGATIVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4069;258;11001;169;PTO ESPEC CEDRITOS 1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4070;259;11001;169;P ESPECIALIZADO NIZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4071;260;11001;169;P ESPECIALIZADO RESTREPO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4072;261;11001;169;P ESPECIALIZADO SAN DIEGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4073;262;11001;169;P ESPECIALIZADO SUR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4074;263;11001;169;P ESPECIALIZADO ROSAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4075;264;25269;602;PTO ESPEC FACATATIVA;FACATATIVA;68;2;4102020015;2;MUNICIPIO;ACTIVO;1
4076;265;11001;169;PTO ESPEC TRANS LA M;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4077;266;11001;169;F E VIVIE REG BTA Y;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4078;267;11001;169;PUNT ESP U AREA ANDI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4079;268;11001;169;BPO BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4080;269;11001;169;UNEN VEH BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4081;270;11001;169;CREDITO FREEL BOG;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4082;271;11001;169;CTRO REC P TITAN PLA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4083;272;11001;169;PUNT ESPE CLARO KENN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4084;273;11001;169;UNIANDINOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4085;274;11001;169;DPTO DE FORMACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4086;275;11001;169;DPTO GTION TALENTO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4087;276;11001;169;ZUANA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4088;277;11001;169;PUNT ESP EMTRA MADRI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4089;278;11001;169;OFI RECUADO UNO CERO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4090;279;11001;169;APP ELEVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4091;280;11001;169;AVIANCA LIFEMILES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4093;281;11001;169;DAVICASH C INTERNACI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4094;282;11001;169;SUPERMER EUR LIFEMIL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4095;283;11001;169;CENTRO EFECTIVO FUSA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4096;284;11001;169;ISHOP VIRTUAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4097;285;11001;169;ACH EN LINEA DAVIVIE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4260;286;11001;169;ERRADA FACATATIVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4402;287;11001;169;CAN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4404;288;11001;169;BOGOTA 4;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4405;289;11001;169;BOGOTA 5;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4406;290;11001;169;BOGOTA 6;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4407;291;11001;169;SAN CRISTOBAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4408;292;11001;169;BOGOTA 8;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4409;293;11001;169;BOGOTA 9;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4410;294;11001;169;BOGOTA 10;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4411;295;11001;169;COLSUBSIDIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4412;296;11001;169;BOGOTA 11;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4413;297;11001;169;PS ESPECIALSIM CEDRITO II;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4500;298;11001;169;BANCA UFF MOVIL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4501;299;11001;169;UNIVERSID NACIONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4502;300;11001;169;GRAN AMERICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4503;301;25754;610;SOACHA;SOACHA;7;2;4102020015;2;MUNICIPIO;ACTIVO;1
4504;302;25269;602;FACATATIVA;FACATATIVA;68;2;4102020015;2;MUNICIPIO;ACTIVO;1
4505;303;11001;169;SAN FERNANDO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4506;304;11001;169;SHOW PLACE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4507;305;11001;169;NORTH POINT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4508;306;11001;169;UNICENTRO 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4509;307;11001;169;CORFERIAS 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4510;308;11001;169;CORABASTOS 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4511;309;11001;169;LISBOA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4512;310;11001;169;PROCESOS EMPRESARIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4513;311;11001;169;ACH BCO REPUBLICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4514;312;11001;169;PLAZA AMERICAS II;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4515;313;11001;169;PORTAL DE LA 80;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4516;314;11001;169;CARREFOUR SANTA ANA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4517;315;25175;591;CENTRO CHIA;CHIA;64;2;4102020015;2;MUNICIPIO;ACTIVO;1
4518;316;11001;169;PLAZA IMPERIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4519;317;11001;169;PUN RECAU Y PAG CRA7;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4520;318;11001;169;RAPICADES CLARET;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4521;319;11001;169;RAPICADES AV 68;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4522;320;11001;169;PORTAL EMPRESARI DAV;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4523;321;11001;169;PORTAL EMPRESAR ACH;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4524;322;11001;169;PU REC Y PAG COLINA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4525;323;11001;169;PU REC Y PAG ALAMOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4526;324;11001;169;PU REC Y PAG PASEO R;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4527;325;11001;169;PU REC Y PAG COLSEGU;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4528;326;11001;169;PU REC Y PAG COLSUBS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4529;327;11001;169;PALATINO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4530;328;47001;728;RECA TELECOM STA MAR;SANTA MARTA;24;2;4102020015;2;MUNICIPIO;ACTIVO;1
4531;329;50001;750;RECAU TELECOM VCIO;VILLAVICENCIO;27;2;4102020015;2;MUNICIPIO;ACTIVO;1
4532;330;41001;669;RECAU TELECOM NEIVA;NEIVA;16;2;4102020015;2;MUNICIPIO;ACTIVO;1
4533;331;25290;613;RECAU TELECOM FSUGA;FUSAGASUGA;70;2;4102020015;2;MUNICIPIO;ACTIVO;1
4534;332;76001;1100;RECAU TELECOM BTURA;CALI;106;2;4102020015;2;MUNICIPIO;ACTIVO;1
4535;333;11001;169;BANCA MOVIL COMCEL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4536;334;11001;169;PSE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4537;335;11001;169;RAPICADE SAN DIEGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4538;336;25175;591;RAPICADE CHIA;CHIA;64;2;4102020015;2;MUNICIPIO;ACTIVO;1
4539;337;11001;169;SUPERCADE AMERICAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4540;338;11001;169;EMPR OCCID DE COLOM;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4541;339;11001;169;AC NIELSEN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4542;340;11001;169;RAPICADE SAN FERNAND;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4543;341;11001;169;CENTRO PAG REC GALAN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4544;342;11001;169;CENTRO PAG REC NIZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4545;343;11001;169;DAVIVIENDA COM;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4546;344;11001;169;BANCA MOVIL OLA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4547;345;52001;771;RECAUD TELEC PAST 1;PASTO;225;2;4102020015;2;MUNICIPIO;ACTIVO;1
4548;346;52001;771;RECAUD TELEC PAST 2;PASTO;225;2;4102020015;2;MUNICIPIO;ACTIVO;1
4549;347;11001;169;PORTAL DE LA SABANA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4550;348;11001;169;GRAN ESTACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4551;349;11001;169;OFICINA MOVIL NO 9;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4552;350;11001;169;CENTRO CIAL STA FE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4553;351;11001;169;AEROPUERTO EL DORADO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4554;352;11001;169;CENCOSUD METRO FONTI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4555;353;11001;169;TRANSAC AUDIO LIN BS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4556;354;11001;169;TRANSC INTERNET BS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4557;355;11001;169;RAPICADE ARCH DISTRI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4558;356;11001;169;BS OFICINA AVENIDA CHILE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4559;357;11001;169;TINTAL PLAZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4560;358;11001;169;MILENIO PLAZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4561;359;25430;604;OFICINA MADRID;MADRID;1;2;4102020015;2;MUNICIPIO;ACTIVO;1
4562;360;11001;169;FLORESTA OUTLET;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4563;361;11001;169;TORRE CENTRAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4564;362;11001;169;EXITO OCCIDENTE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4565;363;11001;169;RED BANCAFE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4566;364;11001;169;WORD TRADE CENTER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4567;365;11001;169;ATIKA SANITAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4568;366;25754;610;MERCURIO;SOACHA;7;2;4102020015;2;MUNICIPIO;ACTIVO;1
4569;367;11001;169;CAFAM ZARZAMORA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4570;368;11001;169;LOURDES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4571;369;11001;169;UNICENTRO 3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4572;370;11001;169;CALLE 94;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4573;371;11001;169;CENTRO ANDINO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4574;372;11001;169;CENTRO INTERNACIONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4575;373;11001;169;SANTA BEATRIZ;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4576;374;11001;169;PORTOALEGRE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4577;375;11001;169;PUENTE ARANDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4578;376;11001;169;SEARS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4579;377;11001;169;CENTRO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4580;378;11001;169;RESTREPO 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4581;379;11001;169;SANTA PAULA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4582;380;11001;169;ALAMOS DIVER PLAZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4583;381;11001;169;BS PALATINO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4584;382;11001;169;BS CTRO OPE BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4585;383;11001;169;BS ZONA 4;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4586;384;11001;169;BS NUEVA SANTAFE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4587;385;11001;169;BS PROCESOS ESPECIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4588;386;11001;169;EL CASTILLO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4589;387;11001;169;SALON VIP;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4590;388;11001;169;AMAZONAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4591;389;11001;169;CAFAM NUEVO KENNEDY;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4592;390;11001;169;HOMECENTER CLL 170;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4593;391;25769;606;OFICINA SUBACHOQUE;SUBACHOQUE;9;2;4102020015;2;MUNICIPIO;ACTIVO;1
4594;392;25175;591;RAPICADE MUN CHIA;CHIA;64;2;4102020015;2;MUNICIPIO;ACTIVO;1
4595;393;11001;169;CENTRO EFEC BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4597;394;25875;554;GB CTRO D EFEC VILLE;VILLETA;14;2;4102020015;2;MUNICIPIO;ACTIVO;1
4598;395;11001;169;CENIT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4599;396;11001;169;ADMON CAJEROS REMOT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4600;397;11001;169;CTRO ESP DE CAQUEZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4601;398;11001;169;TELEPORT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4602;399;11001;169;CORABASTOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4603;400;11001;169;BOGOTA1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4604;401;11001;169;BOGOTA2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4605;402;11001;169;BOGOTA3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4606;403;11001;169;BOGOTA4;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4607;404;11001;169;BOGOTA5;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4608;405;11001;169;BOGOTA6;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4609;406;11001;169;BOGOTA7;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4619;407;11001;169;P ESPECIALEZADO DE CAQUEZ;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4620;408;11001;169;AGENCIA VILLAMAYOR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4621;409;25286;603;OFICINA FUNZA;FUNZA;69;2;4102020015;2;MUNICIPIO;ACTIVO;1
4622;410;11001;169;BAZAAR ALSACIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4623;411;11001;169;CENTRO MAYOR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4624;412;11001;169;CENTRO CIAL HAYUELOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4625;413;25126;590;OFICINA CAJICA;CAJICA;62;2;4102020015;2;MUNICIPIO;ACTIVO;1
4626;414;25377;561;OFICINA CALERA;LA CALERA;74;2;4102020015;2;MUNICIPIO;ACTIVO;1
4627;415;25214;600;TERM TERRES DE CARGA;COTA;65;2;4102020015;2;MUNICIPIO;ACTIVO;1
4628;416;11001;169;ALTAVISTA USME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4629;417;11001;169;MULTIDRIVE COLINA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4630;418;11001;169;CONFINANCIERA CALLE 100;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4631;419;25758;595;SOPO;SOPO;8;2;4102020015;2;MUNICIPIO;ACTIVO;1
4632;420;25899;598;ZIPAQUIRA PARQUE PRINCIPA;ZIPAQUIRA;15;2;4102020015;2;MUNICIPIO;ACTIVO;1
4633;421;11001;169;ZONA FRANCA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4634;422;25260;601;OFICINA EL ROSAL;EL ROSAL;67;2;4102020015;2;MUNICIPIO;ACTIVO;1
4635;423;25214;600;AGENCIA COTA;COTA;65;2;4102020015;2;MUNICIPIO;ACTIVO;1
4636;424;11001;169;TRANSACC DAV PORTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4637;425;11001;169;CTRO PAG Y REC 0802;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4638;426;11001;169;TRANS OTROS BANCOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4639;427;11001;169;RAPICADE BARRIOS U;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4640;428;11001;169;RAPICADE SIM CHAPINE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4641;429;11001;169;RAPICADE SIM MARTIRE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4642;430;11001;169;RAPICADE SIM SUBA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4643;431;11001;169;RAPICADE SIM TEUSAQU;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4644;432;11001;169;RAPICADE SIM TUNJUEL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4645;433;11001;169;RAPICADE SIM ENGATIVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4646;434;11001;169;RAPICADE SIM CEDRITO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4647;435;11001;169;RAPICADE SIM NIZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4648;436;11001;169;RAPICADE SIM RESTREP;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4649;437;11001;169;RAPICADE SIM SAN DIE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4650;438;11001;169;RAPICADE SIM SUR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4651;439;25290;613;GB CENTRO EFEC FUSA;FUSAGASUGA;70;2;4102020015;2;MUNICIPIO;ACTIVO;1
4652;440;25867;569;GB CENTRO EFEC VIANI;VIANI;13;2;4102020015;2;MUNICIPIO;ACTIVO;1
4653;441;25269;602;TRAN DE CMARCA FACAT;FACATATIVA;68;2;4102020015;2;MUNICIPIO;ACTIVO;1
4654;442;25473;605;TRAN DE CMARCA MOSQU;MOSQUERA;2;2;4102020015;2;MUNICIPIO;ACTIVO;1
4655;443;25754;610;TRAN DE CMARCA SOACH;SOACHA;7;2;4102020015;2;MUNICIPIO;ACTIVO;1
4656;444;25899;598;TRAN DE CMARCA ZIPAQ;ZIPAQUIRA;15;2;4102020015;2;MUNICIPIO;ACTIVO;1
4657;445;11001;169;OFICINA MOVIL NO 4;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
